id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags;license
LKD_PS_872;PS_1229;['LKD_1229'];['LKD_N_512', 'LKD_N_509'];[52.6136, 52.655167];[13.608756, 13.672432];['DE', 'DE'];None;{'diameter_mm': 125.0, 'is_H_gas': 1, 'lat_mean': 52.630519, 'length_km': 7.206147152610232, 'long_mean': 13.64204, 'max_cap_M_m3_per_d': 0.6699415479999999, 'max_pressure_bar': 63.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE405', 'DE405'], 'operator_name': 'ONTRAS/OpenGridEurope', 'path_lat': [52.622789], 'path_long': [13.644932], 'pipe_class_LKD': 6};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.020783500000000288, 'length_km': 0.3333333333333333, 'long_mean': 0.03183800000000048, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_874;PS_1231;['LKD_1231'];['LKD_N_512', 'LKD_N_514'];[52.6136, 52.492931];[13.608756, 13.875823];['DE', 'DE'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 52.52825, 'length_km': 24.37362669330674, 'long_mean': 13.799953, 'max_cap_M_m3_per_d': 45.270755661866644, 'max_pressure_bar': 85.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE405', 'DE409'], 'operator_name': 'ONTRAS', 'path_lat': [52.511109, 52.51579, 52.507818], 'path_long': [13.767249, 13.868388, 13.879548], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.060334499999999736, 'length_km': 0.2, 'long_mean': 0.13353350000000042, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_875;PS_1232;['LKD_1232'];['LKD_N_512', 'LKD_N_515'];[52.6136, 52.487676];[13.608756, 13.78227];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.53606, 'length_km': 21.252476195671587, 'long_mean': 13.703053, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 63.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE405', 'DE409'], 'operator_name': 'ONTRAS', 'path_lat': [52.59279, 52.588578, 52.557655, 52.550751, 52.522787, 52.524159, 52.50303, 52.503602, 52.492581, 52.495508], 'path_long': [13.615646, 13.63853, 13.675748, 13.667812, 13.715318, 13.728152, 13.73371, 13.747785, 13.755011, 13.7679], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.06296199999999885, 'length_km': 0.08333333333333333, 'long_mean': 0.08675700000000042, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_876;PS_1233;['LKD_1233'];['LKD_N_515', 'LKD_N_514'];[52.487676, 52.492931];[13.78227, 13.875823];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.487902, 'length_km': 6.725676618348707, 'long_mean': 13.819981, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 63.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE409', 'DE409'], 'operator_name': 'ONTRAS', 'path_lat': [52.488754, 52.482248], 'path_long': [13.80211, 13.81972], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.0026274999999991167, 'length_km': 0.25, 'long_mean': 0.0467765, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_877;PS_1234;['LKD_1234'];['LKD_N_515', 'LKD_N_516'];[52.487676, 52.422729];[13.78227, 13.792439];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.455202, 'length_km': 7.256852142917344, 'long_mean': 13.787354, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 63.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE409', 'DE40C'], 'operator_name': 'ONTRAS', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.03247350000000182, 'length_km': 0.5, 'long_mean': 0.005084499999999713, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_878;PS_1235;['LKD_1235'];['LKD_N_514', 'LKD_N_516'];[52.492931, 52.422729];[13.875823, 13.792439];['DE', 'DE'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 52.461435, 'length_km': 10.54600224734989, 'long_mean': 13.853694, 'max_cap_M_m3_per_d': 45.270755661866644, 'max_pressure_bar': 85.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE409', 'DE40C'], 'operator_name': 'ONTRAS', 'path_lat': [52.47272, 52.457361], 'path_long': [13.880604, 13.865912], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.03510100000000093, 'length_km': 0.25, 'long_mean': 0.04169200000000028, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_879;PS_1236;['LKD_1236'];['LKD_N_516', 'LKD_N_517'];[52.422729, 52.332708];[13.792439, 13.761442];['DE', 'DE'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 52.389396, 'length_km': 10.528782938210957, 'long_mean': 13.776647, 'max_cap_M_m3_per_d': 45.270755661866644, 'max_pressure_bar': 85.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE40C', 'DE40C'], 'operator_name': 'ONTRAS', 'path_lat': [52.41275], 'path_long': [13.77606], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.04501050000000006, 'length_km': 0.3333333333333333, 'long_mean': 0.015498499999999636, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_880;PS_1237;['LKD_1237'];['LKD_N_517', 'LKD_N_341'];[52.332708, 52.142507];[13.761442, 14.586065];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.239066, 'length_km': 69.08442874728433, 'long_mean': 14.234085, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 25.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE40C', 'DE40C'], 'operator_name': 'ONTRAS', 'path_lat': [52.315947, 52.31816, 52.301899, 52.301748, 52.327367, 52.328358, 52.320064, 52.29845, 52.212412, 52.196191, 52.187905, 52.173597, 52.149809, 52.137807, 52.121149, 52.137119], 'path_long': [13.835785, 13.893123, 13.934396, 13.990344, 14.086929, 14.118788, 14.146381, 14.177126, 14.274451, 14.423337, 14.446989, 14.460153, 14.47912, 14.493659, 14.543395, 14.562045], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.09510049999999737, 'length_km': 0.05555555555555555, 'long_mean': 0.4123114999999995, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_881;PS_1238;['LKD_1238'];['LKD_N_517', 'LKD_N_518'];[52.332708, 52.197086];[13.761442, 13.651263];['DE', 'DE'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 52.264974, 'length_km': 16.61833117617674, 'long_mean': 13.713497, 'max_cap_M_m3_per_d': 45.270755661866644, 'max_pressure_bar': 85.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE40C', 'DE406'], 'operator_name': 'ONTRAS', 'path_lat': [52.313935, 52.216169], 'path_long': [13.763196, 13.678088], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.06781099999999896, 'length_km': 0.25, 'long_mean': 0.055089500000000236, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_882;PS_1239;['LKD_1239'];['LKD_N_518', 'LKD_N_519'];[52.197086, 52.166074];[13.651263, 13.663272];['DE', 'DE'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 52.18158, 'length_km': 3.459739438501059, 'long_mean': 13.657268, 'max_cap_M_m3_per_d': 45.270755661866644, 'max_pressure_bar': 85.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE406', 'DE406'], 'operator_name': 'ONTRAS', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.015505999999998465, 'length_km': 0.5, 'long_mean': 0.006004499999999523, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_883;PS_1240;['LKD_1240'];['LKD_N_519', 'LKD_N_520'];[52.166074, 52.26661];[13.663272, 13.609516];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.205612, 'length_km': 12.223553876201308, 'long_mean': 13.631749, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 63.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE406', 'DE406'], 'operator_name': 'ONTRAS', 'path_lat': [52.184152], 'path_long': [13.622459], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.05026799999999909, 'length_km': 0.3333333333333333, 'long_mean': 0.026877999999999954, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_885;PS_1243;['LKD_1243'];['LKD_N_520', 'LKD_N_521'];[52.26661, 52.314875];[13.609516, 13.581903];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.293539, 'length_km': 7.025244287404259, 'long_mean': 13.58761, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 63.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE406', 'DE406'], 'operator_name': 'ONTRAS', 'path_lat': [52.290304, 52.302366], 'path_long': [13.569233, 13.589788], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.024132500000000334, 'length_km': 0.25, 'long_mean': 0.013806499999999389, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_886;PS_1245;['LKD_1245'];['LKD_N_517', 'LKD_N_521'];[52.332708, 52.314875];[13.761442, 13.581903];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1, 'lat_mean': 52.325632, 'length_km': 12.598500720066438, 'long_mean': 13.667129, 'max_cap_M_m3_per_d': 11.407561044000005, 'max_pressure_bar': 25.0, 'nuts_id_1': ['DE4', 'DE4'], 'nuts_id_2': ['DE40', 'DE40'], 'nuts_id_3': ['DE40C', 'DE406'], 'operator_name': 'ONTRAS', 'path_lat': [52.335923, 52.319023], 'path_long': [13.699165, 13.626005], 'pipe_class_LKD': 3};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.008916499999997994, 'length_km': 0.25, 'long_mean': 0.08976950000000006, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
